title,year,director,duration,cast,genre,imdb_rating
Scars of Dracula,1970,Roy Ward Baker,96,"Christopher Lee, Dennis Waterman, Jenny Hanley",Action Thriller  •  Action  •  Alien Invasion Films,6.1
Mark of the Devil,1970,Michael Armstrong,96,"Herbert Lom, Udo Kier, Olivera Katarina",Costume Horror  •  Exploitation Film  •  Folk Horror,6.1
Zatoichi Meets Yojimbo,1970,Kihachi Okamoto,115,"Shintarô Katsu, Toshirô Mifune, Ayako Wakao",Action  •  Adventure  •  Adventure Drama,7
Original Cast Album: Company,1970,D.A. Pennebaker,58,"Dean Jones, Beth Howland, Elaine Stritch",Documentary  •  Music,8
Count Dracula,1970,Jesús Franco,98,"Christopher Lee, Herbert Lom, Klaus Kinski",Based-on-19th-Century-Literature  •  Costume Horror  •  Gothic Film,5.6
Cotton Comes to Harlem,1970,Ossie Davis,97,"Godfrey Cambridge, Raymond St. Jacques, Redd Foxx",Action  •  Action Comedy  •  Blaxploitation,6.4
Multiple Maniacs,1970,John Waters,90,"George Figgs, David Lochary, Edith Massey",Black Comedy  •  Crime Comedy  •  Crime,6.5
Monte Walsh,1970,William A. Fraker,106,"Lee Marvin, Mitchell Ryan, Jack Palance",Buddy Film  •  Revisionist Western  •  Western,7
Start the Revolution Without Me,1970,Bud Yorkin,90,"Gene Wilder, Victor Spinetti, Donald Sutherland",Comedy  •  Farce,6.4
Watermelon Man,1970,Melvin Van Peebles,100,"Godfrey Cambridge, Estelle Parsons, Howard Caine",Comedy of Manners  •  Comedy  •  Drama,6.7
Sometimes a Great Notion,1970,Paul Newman,114,"Paul Newman, Henry Fonda, Lee Remick",Adventure  •  Adventure Drama  •  Drama,6.9
House of Dark Shadows,1970,Dan Curtis,97,"Jonathan Frid, Grayson Hall, Kathryn Leigh Scott",Based-on-Television  •  Drama  •  Gothic Film,6.2
The Owl and the Pussycat,1970,Herbert Ross,95,"Barbra Streisand, George Segal, Robert Klein",Based-on-Theatre  •  Comedy  •  Prostitution Film,6.4
Too Late the Hero,1970,Robert Aldrich,133,"Michael Caine, Cliff Robertson, Henry Fonda",Drama  •  Action  •  War,6.6
The Ear,1970,Karel Kachyna,94,"Jirina Bohdalová, Radoslav Brzobohaty, Jiri Cisler",Czechoslovak New Wave  •  Foreign Language Film  •  Political Satire,7.7
Elvis: That's the Way It Is,1970,Denis Sanders,97,Elvis Presley,Concert Film  •  Documentary  •  Music,7.9
Where's Poppa?,1970,Carl Reiner,82,"George Segal, Ruth Gordon, Ron Leibman",Black Comedy  •  Satire,6.4
Darling Lili,1970,Blake Edwards,107,"Julie Andrews, Rock Hudson, Jeremy Kemp",Musical  •  Spy Film  •  Melodrama,6
The Horror of Frankenstein,1970,Jimmy Sangster,95,"Ralph Bates, Kate O'Mara, Veronica Carlson",Costume Horror  •  Gothic Film  •  Horror,5.8
They Call Me MISTER Tibbs!,1970,Gordon Douglas,108,"Sidney Poitier, Martin Landau, Edward Asner",Crime Drama  •  Crime  •  Drama,6
Julius Caesar,1970,Stuart Burge,117,"Charlton Heston, Jason Robards, John Gielgud",Based-on-Shakespeare  •  Based-on-Theatre  •  Epic,6.1
The Confession,1970,Costa-Gavras,139,"Yves Montand, Jean Bouise, Georges Aubert",Drama  •  Foreign Language Film  •  Political Drama,7.8
The Railway Children,1970,Lionel Jeffries,109,"Dinah Sheridan, Bernard Cribbins, Jenny Agutter",Drama  •  Family Drama  •  Period Film,7.3
I Drink Your Blood,1970,David E. Durston,90,"Bhaskar Roy Chowdhury, Jadine Wong, Rhonda Fultz",Exploitation Film  •  Horror,5.9
On a Clear Day You Can See Forever,1970,Vincente Minnelli,129,"Barbra Streisand, Bob Newhart, Larry Blyden",Comedy  •  Musical  •  Musical Comedy,6.4
I Never Sang for My Father,1970,Gilbert Cates,92,"Melvyn Douglas, Gene Hackman, Estelle Parsons",Based-on-Theatre  •  Drama  •  Family Drama,7.4
Witches' Hammer,1970,Otakar Vávra,103,"Elo Romancik, Vladimír Smeral, Sona Valentová",Drama  •  Foreign Language Film  •  Historical Film,3.1
The Dunwich Horror,1970,Daniel Haller,90,"Sandra Dee, Dean Stockwell, Ed Begley",Based-on-20th-Century-Literature  •  Horror  •  Supernatural Horror,5.4
The Wizard of Gore,1970,Herschell Gordon Lewis,95,"Ray Sager, Judy Cler, Wayne Ratay",Exploitation Film  •  Horror  •  Splatter Film,5.2
Zatoichi: The Festival of Fire,1970,Kenji Misumi,96,"Shintarô Katsu, Tatsuya Nakadai, Reiko Ohara",Action  •  Adventure  •  Costume Adventure,7
A Clockwork Orange,1971,Stanley Kubrick,136,"Malcolm McDowell, Warren Clarke, Patrick Magee",Based-on-20th-Century-Literature  •  Dystopian Film  •  Juvenile Delinquency Film,8.2
Willy Wonka & the Chocolate Factory,1971,Mel Stuart,100,"Jack Albertson, Julie Dawn Cole, Gene Wilder",Comedy Drama  •  Comedy of Manners  •  Coming-of-Age,7.8
The French Connection,1971,William Friedkin,104,"Gene Hackman, Fernando Rey, Roy Scheider",Drama  •  Media Satire  •  Satire,7.7
The Last Picture Show,1971,Peter Bogdanovich,118,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd",Action Thriller  •  Action  •  Caper,8
McCabe & Mrs. Miller,1971,Robert Altman,120,"Warren Beatty, Julie Christie, René Auberjonois",Action  •  Adventure  •  Alien Invasion Films,7.6
Harold and Maude,1971,Hal Ashby,91,"Ruth Gordon, Bud Cort, Vivian Pickles",Action Thriller  •  Action  •  Based-on-20th-Century-Literature,7.9
Dirty Harry,1971,Don Siegel,102,"Reni Santoni, Clint Eastwood, John Vernon",Addiction Drama  •  Drama  •  Film Noir,7.7
Straw Dogs,1971,Sam Peckinpah,118,"Dustin Hoffman, Susan George, Peter Vaughan",Action  •  Psychological Sci-Fi  •  Science Fiction,7.4
Duel,1971,Steven Spielberg,74,"Dennis Weaver, Eddie Firestone, Gene Dynarski",Based-on-20th-Century-Literature  •  Black Comedy  •  Body Horror,7.6
Walkabout,1971,Nicolas Roeg,100,"Jenny Agutter, Luc Roeg, David Gulpilil",Animated Musical  •  Animation  •  Fairy Tales and Legends,7.6
The Devils,1971,Ken Russell,111,"Vanessa Redgrave, Oliver Reed, Dudley Sutton",Action  •  Based-on-Comics  •  Fantasy,7.7
Get Carter,1971,Mike Hodges,112,"Michael Caine, Ian Hendry, Britt Ekland",Horror Comedy  •  Horror  •  Monster Film,7.3
"Duck, You Sucker",1971,Sergio Leone,157,"Rod Steiger, James Coburn, Romolo Valli",Based-on-Comics  •  Crime Drama  •  Crime Thriller,7.6
Fiddler on the Roof,1971,Norman Jewison,181,"Topol, Norma Crane, Leonard Frey",Action  •  Action Thriller  •  Adventure,8
Wake in Fright,1971,Ted Kotcheff,114,"Donald Pleasence, Gary Bond, Chips Rafferty",Black Comedy  •  Comedy Drama  •  Drama,7.6
Klute,1971,Alan J. Pakula,114,"Donald Sutherland, Jane Fonda, Charles Cioffi",Animation  •  Anime  •  Drama,7.1
Bananas,1971,Woody Allen,82,"Woody Allen, Louise Lasser, Carlos Montalban",Based-on-20th-Century-Literature  •  Horror  •  Psychological Horror,6.9
Vanishing Point,1971,Richard C. Sarafian,98,"Barry Newman, Cleavon Little, Dean Jagger",Comedy  •  Family-Oriented Fantasy  •  Fantasy,7.2
And Now for Something Completely Different,1971,Ian MacNaughton,88,"Graham Chapman, John Cleese, Terry Gilliam",Comedy  •  Family  •  Family-Oriented Comedy,7.5
The Abominable Dr. Phibes,1971,Robert Fuest,94,"Vincent Price, Joseph Cotten, Virginia North",Based-on-20th-Century-Literature  •  Drama  •  Horror,7
THX 1138,1971,George Lucas,86,"Robert Duvall, Donald Pleasence, Don Pedro Colley",Based-on-a-True-Story  •  Biopic  •  Drama,6.6
A Touch of Zen,1971,King Hu,200,"Ying Bai, Billy Chan, Ping-Yu Chang",Action  •  Drama  •  Romance,7.5
The Big Boss,1971,Wei Lo,99,"Li Quinn, Paul Tien, Bruce Lee",Alien Invasion Films  •  Horror  •  Mystery,6.9
Play Misty for Me,1971,Clint Eastwood,102,"Clint Eastwood, Jessica Walter, Donna Mills",Based-on-19th-Century-Literature  •  Costume Romance  •  Drama,6.9
Two-Lane Blacktop,1971,Monte Hellman,102,"James Taylor, Warren Oates, Laurie Bird",Action  •  Adventure  •  Costume Adventure,7.2
The Andromeda Strain,1971,Robert Wise,131,"Kate Reid, Paula Kelly, James Olson",Comedy  •  Romance  •  Romantic Comedy,7.2
A New Leaf,1971,Elaine May,102,"Walter Matthau, George Rose, James Coco",Crime Drama  •  Crime  •  Drama,7.3
Carnal Knowledge,1971,Mike Nichols,98,"Jack Nicholson, Candice Bergen, Ann-Margret",Drama  •  Western,6.9
Diamonds Are Forever,1971,Guy Hamilton,120,"Sean Connery, Jill St. John, Charles Gray",Based-on-20th-Century-Literature  •  Drama  •  Erotic Drama,6.5
The Beguiled,1971,Don Siegel,105,"Clint Eastwood, Geraldine Page, Elizabeth Hartman",Drama  •  Ensemble Film  •  Hyperlink Film,7.2
Big Jake,1971,George Sherman,110,"Richard Boone, Patrick Wayne, Christopher Mitchum",Comedy Drama  •  Coming-of-Age  •  Drama,7.1
Macbeth,1971,Roman Polanski,140,"Francesca Annis, Vic Abbott, Bernard Archard",Horror  •  Psychological Horror  •  Psychological Thriller,7.4
A Bay of Blood,1971,Mario Bava,84,"Claudine Auger, Luigi Pistilli, Claudio Camaso",Horror  •  Slasher Film  •  Teen Movie,6.5
Johnny Got His Gun,1971,Dalton Trumbo,111,"Donald Berry, Timothy Bottoms, Jason Robards",Adventure  •  Animation  •  Avant-garde / Experimental,7.8
The Omega Man,1971,Boris Sagal,98,"Charlton Heston, Anthony Zerbe, Rosalind Cash",Comedy  •  Musical Comedy  •  Musical Romance,6.4
Murmur of the Heart,1971,Louis Malle,118,"Lea Massari, Benoit Ferreux, Daniel Gélin",Comedy Drama  •  Drama,7.5
Shaft,1971,Gordon Parks,100,"Richard Roundtree, Moses Gunn, Charles Cioffi",Drama  •  Foreign Language Film  •  Prison Film,6.6
Escape from the Planet of the Apes,1971,Don Taylor,98,"Roddy McDowall, Kim Hunter, Bradford Dillman",Crime  •  Crime Thriller  •  Psychological Thriller,6.3
Brian's Song,1971,Buzz Kulik,73,"James Caan, Billy Dee Williams, Jack Warden",Black Comedy  •  Body Horror  •  Horror Comedy,7.5
The Cat o' Nine Tails,1971,Dario Argento,112,"Pier Paolo Capponi, James Franciscus, Karl Malden",Revisionist Western  •  Western,6.6
10 Rillington Place,1971,Richard Fleischer,111,"Richard Attenborough, Isobel Black, Robert Hardy",Horror  •  New Hollywood  •  Sci-Fi Horror,7.5
The Panic in Needle Park,1971,Jerry Schatzberg,110,"Al Pacino, Kitty Winn, Alan Vint",Adventure  •  Based-on-19th-Century-Literature  •  Drama,7.1
Bedknobs and Broomsticks,1971,Robert Stevenson,139,"Angela Lansbury, David Tomlinson, Cindy O'Callaghan",Drama  •  Melodrama  •  Period Film,7
The Emigrants,1971,Jan Troell,151,"Liv Ullmann, Max von Sydow, Eddie Axberg",Comedy Drama  •  Ensemble Film  •  Foreign Language Film,8
A Lizard in a Woman's Skin,1971,Lucio Fulci,95,"Florinda Bolkan, Stanley Baker, Jean Sorel",Western,6.8
Let's Scare Jessica to Death,1971,John D. Hancock,89,"Zohra Lampert, Barton Heyman, Kevin O'Connor",Comedy Drama  •  Coming-of-Age  •  Childhood Drama,6.4
Daughters of Darkness,1971,Harry Kümel,100,"Delphine Seyrig, John Karlen, Danielle Ouimet",Culture and Society  •  Documentary,6.5
Four Flies on Grey Velvet,1971,Dario Argento,104,"Michael Brandon, Mimsy Farmer, Jean-Pierre Marielle",Comedy Drama  •  Film a Clef  •  Political Satire,6.5
Support Your Local Gunfighter,1971,Burt Kennedy,91,"James Garner, Suzanne Pleshette, Jack Elam",Crime  •  Crime Drama  •  Crime Thriller,6.8
Death in Venice,1971,Luchino Visconti,130,"Dirk Bogarde, Björn Andrésen, Mark Burns",Documentary  •  Media Documentary,7.4
The Strange Vice of Mrs. Wardh,1971,Sergio Martino,81,"Edwige Fenech, Ivan Rassimov, Alberto de Mendoza",Fantasy  •  Heaven-Can-Wait Fantasies  •  Romance,6.9
The Hospital,1971,Arthur Hiller,103,"George C. Scott, Diana Rigg, Barnard Hughes",Based-on-20th-Century-Literature  •  Horror  •  Supernatural Horror,7.1
Monty Python's Fliegender Zirkus,1971,Ian MacNaughton,90,"Graham Chapman, John Cleese, Eric Idle",Comedy  •  Foreign Language Film  •  Political Satire,8
The Decameron,1971,Pier Paolo Pasolini,112,"Franco Citti, Ninetto Davoli, Vincenzo Amato",Based-on-a-True-Story  •  Biopic  •  Drama,7
Trafic,1971,Jacques Tati,96,"Jacques Tati, Maria Kimberly, Marcel Fraval",Action Comedy  •  Action Thriller  •  Action,6.7
Summer of '42,1971,Robert Mulligan,102,"Jennifer O'Neill, Lou Frizzell, Robert Mulligan",Comedy Drama  •  Coming-of-Age  •  Domestic Comedy,7.2
Punishment Park,1971,Peter Watkins,88,"Patrick Boland, Kent Foreman, Carmen Argenziano",Based-on-a-True-Story  •  Black Comedy  •  Con Artist / Hustler,7.7
Blood on Satan's Claw,1971,Piers Haggard,93,"Patrick Wymark, Linda Hayden, Barry Andrews",Drama  •  Film Noir  •  Sports Drama,6.4
Twins of Evil,1971,John Hough,87,"Peter Cushing, Madeleine Collinson, Mary Collinson",Comedy  •  Comedy of Manners  •  Romance,6.6
The Anderson Tapes,1971,Sidney Lumet,95,"Sean Connery, Dyan Cannon, Martin Balsam",Anthology Film  •  Comedy  •  Horror Comedy,6.4
Trinity Is Still My Name,1971,Enzo Barboni,117,"Terence Hill, Bud Spencer, Yanti Somer",Action  •  Action Thriller  •  Glamorized Spy Film,7.2
My Uncle Antoine,1971,Claude Jutra,104,"Monique Mercure, Jacques Gagnon, Lyne Champagne",Documentary  •  Media Documentary,7.4
The House That Dripped Blood,1971,Peter Duffell,102,"Christopher Lee, Peter Cushing, Denholm Elliott",Comedy  •  Media Satire  •  Mindbender,6.5
Sunday Bloody Sunday,1971,John Schlesinger,110,"Peter Finch, Glenda Jackson, Murray Head",Comedy Drama  •  Drama  •  Musical Comedy,7
Minnie and Moskowitz,1971,John Cassavetes,114,"Gena Rowlands, Seymour Cassel, Val Avery",Animation  •  Cartoon  •  Comedy,7.2
Vampyros Lesbos,1971,Jesús Franco,89,"Soledad Miranda, Ewa Strömberg, Dennis Price",Drama  •  Melodrama  •  Showbiz Drama,5.4
Two English Girls,1971,François Truffaut,108,"Jean-Pierre Léaud, Kika Markham, Stacey Tendeter",Animation  •  Based-on-Television  •  Comedy,7.2
The Merchant of Four Seasons,1971,Rainer Werner Fassbinder,88,"Hans Hirschmüller, Irm Hermann, Hanna Schygulla",Comedy  •  Modern Western  •  Showbiz Comedy,7.3
Le Mans,1971,Lee H. Katzin,106,"Steve McQueen, Siegfried Rauch, Elga Andersen",Adventure Drama  •  Adventure  •  Cyberpunk / Tech Noir,6.7
Sweet Sweetback's Baadasssss Song,1971,Melvin Van Peebles,97,"John Dullaghan, Melvin Van Peebles, Simon Chuckster",Coming-of-Age  •  Drama  •  Ensemble Film,5.5
Little Murders,1971,Alan Arkin,110,"Elliott Gould, Donald Sutherland, Alan Arkin",Adventure  •  Based-on-Comics  •  Family,6.9
Red Sun,1971,Terence Young,112,"Charles Bronson, Ursula Andress, Toshirô Mifune",Home Invasion Film  •  Psychological Thriller  •  Thriller,6.8
WR: Mysteries of the Organism,1971,Dusan Makavejev,84,"Milena Dravic, Ivica Vidovic, Jagoda Kaloper",Action Thriller  •  Action  •  Adventure,6.7
Nicholas and Alexandra,1971,Franklin J. Schaffner,183,"Michael Jayston, Janet Suzman, Harry Andrews",Romance  •  Drama  •  Romantic Drama,7.2
Fata Morgana,1971,Werner Herzog,79,"Lotte Eisner, Wolfgang von Ungern-Sternberg, Eugen Des Montagnes",Adventure Comedy  •  Comedy  •  Fantasy Comedy,6.7
Countess Dracula,1971,Peter Sasdy,93,"Ingrid Pitt, Nigel Green, Sandor Eles",Comedy Drama  •  Coming-of-Age  •  Drama,5.9
Billy Jack,1971,Tom Laughlin,114,"Tom Laughlin, Delores Taylor, Clark Howat",Action  •  Drama  •  Martial Arts,6.2
Hands of the Ripper,1971,Peter Sasdy,85,"Eric Porter, Derek Godfrey, Lynda Barron",Costume Horror  •  Horror  •  Period Film,6.2
Black Belly of the Tarantula,1971,Paolo Cavara,98,"Giancarlo Giannini, Claudine Auger, Barbara Bouchet",Detective Film  •  Foreign Language Film  •  Giallo,6.3
The Night Evelyn Came Out of the Grave,1971,Emilio Miraglia,103,"Anthony Steffen, Marina Malfatti, Erika Blanc",Foreign Language Film  •  Giallo  •  Horror,5.8
"Mary, Queen of Scots",1971,Charles Jarrott,128,"Glenda Jackson, Timothy Dalton, Vanessa Redgrave",Based-on-a-True-Story  •  Biopic  •  Drama,7.1
The Fifth Cord,1971,Luigi Bazzoni,92,"Franco Nero, Silvia Monti, Wolfgang Preiss",Based-on-20th-Century-Literature  •  Crime Thriller  •  Crime,6.6
The Case of the Scorpion's Tail,1971,Sergio Martino,90,"Ida Galli, Alberto de Mendoza, George Hilton",Foreign Language Film  •  Giallo  •  Horror,6.7
Lawman,1971,Michael Winner,99,"Robert Duvall, Walter Brooke, Jan Burrell",Revisionist Western  •  Western,7
Land of Silence and Darkness,1971,Werner Herzog,85,"Fini Straubinger, M. Baaske, Elsa Fehrer",Documentary  •  Foreign Language Film,7.9
They Might Be Giants,1971,Anthony Harvey,98,"George C. Scott, Joanne Woodward, Jack Gilford",Adventure  •  Adventure Comedy  •  Comedy,6.7
Blood from the Mummy's Tomb,1971,Seth Holt,94,"Andrew Keir, Valerie Leon, James Villiers",Horror  •  Mystery  •  Supernatural Horror,5.6
Short Night of Glass Dolls,1971,Aldo Lado,92,"Ingrid Thulin, Jean Sorel, Mario Adorf",Foreign Language Film  •  Giallo  •  Horror,6.6
The Hired Hand,1971,Peter Fonda,90,"Peter Fonda, Warren Oates, Verna Bloom",New Hollywood  •  Revisionist Western  •  Western,6.9
Four Nights of a Dreamer,1971,Robert Bresson,87,"Lidia Biondi, Jérôme Massart, Isabelle Weingarten",Drama  •  Foreign Language Film  •  Romance,7.3
Willard,1971,Daniel Mann,91,"Bruce Davison, Ernest Borgnine, Elsa Lanchester",Horror  •  Natural Horror,6.2
The Big Doll House,1971,Jack Hill,95,"Sid Haig, Pam Grier, Roberta Collins",Action  •  Crime  •  Exploitation Film,5.8
"Throw Away Your Books, Rally in the Streets",1971,Shûji Terayama,138,"Hideaki Sasaki, Masahiro Saito, Yukiko Kobayashi",Avant-garde / Experimental  •  Coming-of-Age  •  Drama,7.6
Demons,1971,Toshio Matsumoto,135,"Katsuo Nakamura, Yasuko Sanjo, Juro Kara",Drama  •  Foreign Language Film  •  Horror,7.9
Pretty Maids All in a Row,1971,Roger Vadim,91,"Rock Hudson, Angie Dickinson, Telly Savalas",Black Comedy  •  Comedy Thriller  •  Thriller,6.1
The Cat in the Hat,1971,Hawley Pratt,30,"Allan Sherman, Dawes Butler, Pamelyn Ferdin",Animation  •  Family  •  Made-for-Television,7.2
The Point,1971,Fred Wolf,74,"Ringo Starr, Paul Frees, Lennie Weinrib",Animation  •  Made-for-Television,7.5
Hannie Caulder,1971,Burt Kennedy,85,"Raquel Welch, Robert Culp, Ernest Borgnine",Girls-with-Guns  •  Revenge Film  •  Revisionist Western,6.4
Night of Dark Shadows,1971,Dan Curtis,95,"David Selby, Grayson Hall, Kate Jackson",Based-on-Television  •  Costume Horror  •  Drama,5.4
The Go-Between,1971,Joseph Losey,118,"Julie Christie, Alan Bates, Margaret Leighton",Based-on-20th-Century-Literature  •  Costume Romance  •  Drama,7.2
