title,year,director,duration,cast,genre,imdb_rating
Quo Vadis?,1951,Mervyn LeRoy,171,Robert Taylor,Drama  •  Prison Film,7.1
Quo Vadis?,1951,Mervyn LeRoy,171,Deborah Kerr,Drama  •  Prison Film,7.1
Quo Vadis?,1951,Mervyn LeRoy,171,Peter Ustinov,Drama  •  Prison Film,7.1
The Tales of Hoffmann,1951,"Michael Powell, Emeric Pressburger",128,Moira Shearer,Action  •  Adventure  •  Docudrama,7.1
The Tales of Hoffmann,1951,"Michael Powell, Emeric Pressburger",128,Ludmilla Tchérina,Action  •  Adventure  •  Docudrama,7.1
The Tales of Hoffmann,1951,"Michael Powell, Emeric Pressburger",128,Ann Ayars,Action  •  Adventure  •  Docudrama,7.1
The Red Badge of Courage,1951,John Huston,69,Douglas Dick,Documentary  •  History  •  Made-for-Television,7.1
The Red Badge of Courage,1951,John Huston,69,Arthur Hunnicutt,Documentary  •  History  •  Made-for-Television,7.1
The Red Badge of Courage,1951,John Huston,69,Audie Murphy,Documentary  •  History  •  Made-for-Television,7.1
M,1951,Joseph Losey,88,David Wayne,Childhood Drama  •  Drama,6.8
M,1951,Joseph Losey,88,Howard Da Silva,Childhood Drama  •  Drama,6.8
M,1951,Joseph Losey,88,John Miljan,Childhood Drama  •  Drama,6.8
Rabbit Fire,1951,Chuck Jones,7,Mel Blanc,Foreign Language Film  •  Psychological Thriller  •  Thriller,8.3
Rabbit Fire,1951,Chuck Jones,7,Arthur Q. Bryan,Foreign Language Film  •  Psychological Thriller  •  Thriller,8.3
The Idiot,1951,Akira Kurosawa,166,Setsuko Hara,Animal Picture  •  Based-on-20th-Century-Literature  •  Horror,7.1
The Idiot,1951,Akira Kurosawa,166,Masayuki Mori,Animal Picture  •  Based-on-20th-Century-Literature  •  Horror,7.1
The Idiot,1951,Akira Kurosawa,166,Toshirô Mifune,Animal Picture  •  Based-on-20th-Century-Literature  •  Horror,7.1
The Enforcer,1951,Bretaigne Windust,85,Humphrey Bogart,Based-on-20th-Century-Literature  •  Costume Horror  •  Horror,7.3
The Enforcer,1951,Bretaigne Windust,85,Zero Mostel,Based-on-20th-Century-Literature  •  Costume Horror  •  Horror,7.3
The Enforcer,1951,Bretaigne Windust,85,Ted de Corsia,Based-on-20th-Century-Literature  •  Costume Horror  •  Horror,7.3
Miracle in Milan,1951,Vittorio De Sica,100,Emma Gramatica,Police Detective Film  •  Psychological Thriller  •  Serial Killer Film,7.6
Miracle in Milan,1951,Vittorio De Sica,100,Francesco Golisano,Police Detective Film  •  Psychological Thriller  •  Serial Killer Film,7.6
Miracle in Milan,1951,Vittorio De Sica,100,Paolo Stoppa,Police Detective Film  •  Psychological Thriller  •  Serial Killer Film,7.6
The Prowler,1951,Joseph Losey,92,Van Heflin,Comedy  •  Romance  •  Romantic Comedy,7.1
The Prowler,1951,Joseph Losey,92,Evelyn Keyes,Comedy  •  Romance  •  Romantic Comedy,7.1
The Prowler,1951,Joseph Losey,92,John Maxwell,Comedy  •  Romance  •  Romantic Comedy,7.1
Royal Wedding,1951,Stanley Donen,93,Fred Astaire,Drama  •  Gay and Lesbian Film  •  Medical Drama,6.7
Royal Wedding,1951,Stanley Donen,93,Jane Powell,Drama  •  Gay and Lesbian Film  •  Medical Drama,6.7
Royal Wedding,1951,Stanley Donen,93,Peter Lawford,Drama  •  Gay and Lesbian Film  •  Medical Drama,6.7
His Kind of Woman,1951,John Farrow,120,Robert Mitchum,Drama  •  Melodrama  •  Prison Film,7
His Kind of Woman,1951,John Farrow,120,Jane Russell,Drama  •  Melodrama  •  Prison Film,7
His Kind of Woman,1951,John Farrow,120,Vincent Price,Drama  •  Melodrama  •  Prison Film,7
People Will Talk,1951,Joseph L. Mankiewicz,110,Cary Grant,Costume Romance  •  Epic  •  Period Film,7.3
People Will Talk,1951,Joseph L. Mankiewicz,110,Jeanne Crain,Costume Romance  •  Epic  •  Period Film,7.3
People Will Talk,1951,Joseph L. Mankiewicz,110,Finlay Currie,Costume Romance  •  Epic  •  Period Film,7.3
The Desert Fox,1951,Henry Hathaway,88,Cedric Hardwicke,Drama  •  Political Drama  •  Period Film,6.9
The Desert Fox,1951,Henry Hathaway,88,Jessica Tandy,Drama  •  Political Drama  •  Period Film,6.9
The Desert Fox,1951,Henry Hathaway,88,Leo G. Carroll,Drama  •  Political Drama  •  Period Film,6.9
Show Boat,1951,George Sidney,107,Kathryn Grayson,Black Comedy  •  Comedy Drama  •  Drama,6.8
Show Boat,1951,George Sidney,107,Ava Gardner,Black Comedy  •  Comedy Drama  •  Drama,6.8
Show Boat,1951,George Sidney,107,Howard Keel,Black Comedy  •  Comedy Drama  •  Drama,6.8
Flying Leathernecks,1951,Nicholas Ray,102,Janis Carter,Comedy Western  •  Comedy  •  Hybrid Western,6.3
Flying Leathernecks,1951,Nicholas Ray,102,Jay C. Flippen,Comedy Western  •  Comedy  •  Hybrid Western,6.3
Flying Leathernecks,1951,Nicholas Ray,102,Maurice Jara,Comedy Western  •  Comedy  •  Hybrid Western,6.3
Pandora and the Flying Dutchman,1951,Albert Lewin,122,James Mason,Drama  •  Fantasy  •  Mystery,6.9
Pandora and the Flying Dutchman,1951,Albert Lewin,122,Ava Gardner,Drama  •  Fantasy  •  Mystery,6.9
Pandora and the Flying Dutchman,1951,Albert Lewin,122,Nigel Patrick,Drama  •  Fantasy  •  Mystery,6.9
Angels in the Outfield,1951,Clarence Brown,99,Paul Douglas,Comedy  •  Family-Oriented Comedy  •  Fantasy,7.1
Angels in the Outfield,1951,Clarence Brown,99,Janet Leigh,Comedy  •  Family-Oriented Comedy  •  Fantasy,7.1
Angels in the Outfield,1951,Clarence Brown,99,Keenan Wynn,Comedy  •  Family-Oriented Comedy  •  Fantasy,7.1
The Racket,1951,John Cromwell,88,Robert Mitchum,Crime Drama  •  Crime  •  Drama,6.7
The Racket,1951,John Cromwell,88,Lizabeth Scott,Crime Drama  •  Crime  •  Drama,6.7
The Racket,1951,John Cromwell,88,Robert Ryan,Crime Drama  •  Crime  •  Drama,6.7
Decision Before Dawn,1951,Anatole Litvak,119,Richard Basehart,Action  •  Action Thriller  •  Drama,7.2
Decision Before Dawn,1951,Anatole Litvak,119,Gary Merrill,Action  •  Action Thriller  •  Drama,7.2
Decision Before Dawn,1951,Anatole Litvak,119,Oskar Werner,Action  •  Action Thriller  •  Drama,7.2
My Favorite Spy,1951,Norman Z. McLeod,93,Hedy Lamarr,Action  •  Action Comedy  •  Comedy,6.5
My Favorite Spy,1951,Norman Z. McLeod,93,Arnold Moss,Action  •  Action Comedy  •  Comedy,6.5
My Favorite Spy,1951,Norman Z. McLeod,93,John Archer,Action  •  Action Comedy  •  Comedy,6.5
Bellissima,1951,Luchino Visconti,115,Anna Magnani,Drama  •  Family Drama  •  Foreign Language Film,7.7
Bellissima,1951,Luchino Visconti,115,Walter Chiari,Drama  •  Family Drama  •  Foreign Language Film,7.7
Bellissima,1951,Luchino Visconti,115,Tina Apicella,Drama  •  Family Drama  •  Foreign Language Film,7.7
Rawhide,1951,Henry Hathaway,89,Tyrone Power,Adventure  •  Drama  •  Home Invasion Film,7.1
Rawhide,1951,Henry Hathaway,89,Susan Hayward,Adventure  •  Drama  •  Home Invasion Film,7.1
Rawhide,1951,Henry Hathaway,89,Hugh Marlowe,Adventure  •  Drama  •  Home Invasion Film,7.1
Fixed Bayonets!,1951,Samuel Fuller,92,Richard Basehart,Combat Films  •  Drama  •  War Drama,6.9
Fixed Bayonets!,1951,Samuel Fuller,92,Gene Evans,Combat Films  •  Drama  •  War Drama,6.9
Tweet Tweet Tweety,1951,Friz Freleng,7,Mel Blanc,Animation  •  Cartoon  •  Comedy,6.9
He Ran All the Way,1951,John Berry,77,John Garfield,Crime Thriller  •  Crime  •  Film Noir,7
He Ran All the Way,1951,John Berry,77,Shelley Winters,Crime Thriller  •  Crime  •  Film Noir,7
He Ran All the Way,1951,John Berry,77,Wallace Ford,Crime Thriller  •  Crime  •  Film Noir,7
No Highway in the Sky,1951,Henry Koster,98,James Stewart,Drama  •  Psychological Drama  •  Thriller,7.1
No Highway in the Sky,1951,Henry Koster,98,Marlene Dietrich,Drama  •  Psychological Drama  •  Thriller,7.1
No Highway in the Sky,1951,Henry Koster,98,Glynis Johns,Drama  •  Psychological Drama  •  Thriller,7.1
Day of the Fight,1951,Stanley Kubrick,16,Douglas Edwards,Biography  •  Documentary  •  Short Film,6.2
Day of the Fight,1951,Stanley Kubrick,16,Walter Cartier,Biography  •  Documentary  •  Short Film,6.2
Day of the Fight,1951,Stanley Kubrick,16,Vincent Cartier,Biography  •  Documentary  •  Short Film,6.2
Cry Danger,1951,Robert Parrish,79,Dick Powell,Crime Drama  •  Crime Thriller  •  Crime,7.3
Cry Danger,1951,Robert Parrish,79,Rhonda Fleming,Crime Drama  •  Crime Thriller  •  Crime,7.3
Cry Danger,1951,Robert Parrish,79,Richard Erdman,Crime Drama  •  Crime Thriller  •  Crime,7.3
The Two Mouseketeers,1951,"Joseph Barbera, William Hanna",8,Francoise Brun-Cottan,Animation  •  Cartoon  •  Comedy,7.5
The Tall Target,1951,Anthony Mann,78,Dick Powell,Adventure Drama  •  Adventure  •  Crime,7.2
The Tall Target,1951,Anthony Mann,78,Paula Raymond,Adventure Drama  •  Adventure  •  Crime,7.2
The Tall Target,1951,Anthony Mann,78,Adolphe Menjou,Adventure Drama  •  Adventure  •  Crime,7.2
Another Man's Poison,1951,Irving Rapper,90,Bette Davis,Based-on-Theatre  •  British Noir  •  Crime Drama,6.8
Another Man's Poison,1951,Irving Rapper,90,Gary Merrill,Based-on-Theatre  •  British Noir  •  Crime Drama,6.8
Another Man's Poison,1951,Irving Rapper,90,Emlyn Williams,Based-on-Theatre  •  British Noir  •  Crime Drama,6.8
Father's Little Dividend,1951,Vincente Minnelli,82,Spencer Tracy,Comedy  •  Domestic Comedy  •  Romance,6.5
Father's Little Dividend,1951,Vincente Minnelli,82,Joan Bennett,Comedy  •  Domestic Comedy  •  Romance,6.5
Father's Little Dividend,1951,Vincente Minnelli,82,Elizabeth Taylor,Comedy  •  Domestic Comedy  •  Romance,6.5
Tweety's S.O.S.,1951,Friz Freleng,7,Mel Blanc,Animation  •  Cartoon  •  Comedy,7.2
Operation Pacific,1951,George Waggner,111,John Wayne,Action  •  Combat Films  •  War,6.6
Operation Pacific,1951,George Waggner,111,Patricia Neal,Action  •  Combat Films  •  War,6.6
Operation Pacific,1951,George Waggner,111,Ward Bond,Action  •  Combat Films  •  War,6.6
Ikiru,1952,Akira Kurosawa,143,Takashi Shimura,Based-on-19th-Century-Literature  •  Drama  •  Foreign Language Film,8.3
Ikiru,1952,Akira Kurosawa,143,Shin'ichi Himori,Based-on-19th-Century-Literature  •  Drama  •  Foreign Language Film,8.3
Ikiru,1952,Akira Kurosawa,143,Haruo Tanaka,Based-on-19th-Century-Literature  •  Drama  •  Foreign Language Film,8.3
High Noon,1952,Fred Zinnemann,85,Gary Cooper,Adventure  •  Animation  •  Anime,7.9
High Noon,1952,Fred Zinnemann,85,Grace Kelly,Adventure  •  Animation  •  Anime,7.9
High Noon,1952,Fred Zinnemann,85,Thomas Mitchell,Adventure  •  Animation  •  Anime,7.9
Singin' in the Rain,1952,"Stanley Donen, Gene Kelly",103,Gene Kelly,Western,8.3
Singin' in the Rain,1952,"Stanley Donen, Gene Kelly",103,Donald O'Connor,Western,8.3
Singin' in the Rain,1952,"Stanley Donen, Gene Kelly",103,Debbie Reynolds,Western,8.3
Umberto D.,1952,Vittorio De Sica,89,Carlo Battisti,Drama  •  Foreign Language Film  •  Psychological Drama,8.2
Umberto D.,1952,Vittorio De Sica,89,Maria-Pia Casilio,Drama  •  Foreign Language Film  •  Psychological Drama,8.2
Umberto D.,1952,Vittorio De Sica,89,Lina Gennari,Drama  •  Foreign Language Film  •  Psychological Drama,8.2
The Quiet Man,1952,John Ford,129,John Wayne,Drama  •  Ensemble Film  •  Hyperlink Film,7.7
The Quiet Man,1952,John Ford,129,Victor McLaglen,Drama  •  Ensemble Film  •  Hyperlink Film,7.7
The Quiet Man,1952,John Ford,129,Barry Fitzgerald,Drama  •  Ensemble Film  •  Hyperlink Film,7.7
The Bad and the Beautiful,1952,Vincente Minnelli,118,Lana Turner,Action Thriller  •  Action  •  Adventure,7.8
The Bad and the Beautiful,1952,Vincente Minnelli,118,Kirk Douglas,Action Thriller  •  Action  •  Adventure,7.8
The Bad and the Beautiful,1952,Vincente Minnelli,118,Walter Pidgeon,Action Thriller  •  Action  •  Adventure,7.8
Limelight,1952,Charles Chaplin,141,Claire Bloom,Adventure  •  Adventure Drama  •  Based-on-a-True-Story,8
Limelight,1952,Charles Chaplin,141,Nigel Bruce,Adventure  •  Adventure Drama  •  Based-on-a-True-Story,8
Limelight,1952,Charles Chaplin,141,Norman Lloyd,Adventure  •  Adventure Drama  •  Based-on-a-True-Story,8
Forbidden Games,1952,René Clément,86,Georges Poujouly,Crime Drama  •  Crime Thriller  •  Crime,8
Forbidden Games,1952,René Clément,86,Brigitte Fossey,Crime Drama  •  Crime Thriller  •  Crime,8
Forbidden Games,1952,René Clément,86,Amédée,Crime Drama  •  Crime Thriller  •  Crime,8
The Life of Oharu,1952,Kenji Mizoguchi,148,Kinuyo Tanaka,Action  •  Action Thriller  •  Drama,8.1
The Life of Oharu,1952,Kenji Mizoguchi,148,Tsukie Matsuura,Action  •  Action Thriller  •  Drama,8.1
The Life of Oharu,1952,Kenji Mizoguchi,148,Ichirô Sugai,Action  •  Action Thriller  •  Drama,8.1
The Narrow Margin,1952,Richard Fleischer,71,Charles McGraw,Crime Drama  •  Crime  •  Drama,7.6
The Narrow Margin,1952,Richard Fleischer,71,Marie Windsor,Crime Drama  •  Crime  •  Drama,7.6
The Narrow Margin,1952,Richard Fleischer,71,Jacqueline White,Crime Drama  •  Crime  •  Drama,7.6
Angel Face,1952,Otto Preminger,91,Robert Mitchum,Buddy Film  •  Comedy  •  Workplace Comedy,7.2
Angel Face,1952,Otto Preminger,91,Jean Simmons,Buddy Film  •  Comedy  •  Workplace Comedy,7.2
Angel Face,1952,Otto Preminger,91,Mona Freeman,Buddy Film  •  Comedy  •  Workplace Comedy,7.2
On Dangerous Ground,1952,Nicholas Ray,82,Robert Ryan,Drama  •  Ensemble Film  •  Epic,7.2
On Dangerous Ground,1952,Nicholas Ray,82,Ida Lupino,Drama  •  Ensemble Film  •  Epic,7.2
On Dangerous Ground,1952,Nicholas Ray,82,Ward Bond,Drama  •  Ensemble Film  •  Epic,7.2
Monkey Business,1952,Howard Hawks,97,Cary Grant,Action  •  Combat Films  •  Drama,6.9
Monkey Business,1952,Howard Hawks,97,Ginger Rogers,Action  •  Combat Films  •  Drama,6.9
Monkey Business,1952,Howard Hawks,97,Charles Coburn,Action  •  Combat Films  •  Drama,6.9
Rabbit Seasoning,1952,Chuck Jones,7,Mel Blanc,Crime  •  Crime Drama  •  Crime Thriller,8.3
Rabbit Seasoning,1952,Chuck Jones,7,Arthur Q. Bryan,Crime  •  Crime Drama  •  Crime Thriller,8.3
Kansas City Confidential,1952,Phil Karlson,99,John Payne,Drama  •  Urban Drama,7.3
Kansas City Confidential,1952,Phil Karlson,99,Preston Foster,Drama  •  Urban Drama,7.3
Kansas City Confidential,1952,Phil Karlson,99,Coleen Gray,Drama  •  Urban Drama,7.3
Bend of the River,1952,Anthony Mann,91,James Stewart,Crime Thriller  •  Crime  •  Mystery,7.2
Bend of the River,1952,Anthony Mann,91,Arthur Kennedy,Crime Thriller  •  Crime  •  Mystery,7.2
Bend of the River,1952,Anthony Mann,91,Rock Hudson,Crime Thriller  •  Crime  •  Mystery,7.2
Sudden Fear,1952,David Miller,110,Joan Crawford,Action  •  Action Thriller  •  Crime,7.5
Sudden Fear,1952,David Miller,110,Jack Palance,Action  •  Action Thriller  •  Crime,7.5
Sudden Fear,1952,David Miller,110,Gloria Grahame,Action  •  Action Thriller  •  Crime,7.5
The Importance of Being Earnest,1952,Anthony Asquith,95,Michael Redgrave,Combat Films  •  Drama  •  War,7.4
The Importance of Being Earnest,1952,Anthony Asquith,95,Richard Wattis,Combat Films  •  Drama  •  War,7.4
The Importance of Being Earnest,1952,Anthony Asquith,95,Michael Denison,Combat Films  •  Drama  •  War,7.4
Pat and Mike,1952,George Cukor,95,Spencer Tracy,Drama  •  Political Drama  •  Romance,6.9
Pat and Mike,1952,George Cukor,95,Katharine Hepburn,Drama  •  Political Drama  •  Romance,6.9
Pat and Mike,1952,George Cukor,95,Aldo Ray,Drama  •  Political Drama  •  Romance,6.9
Viva Zapata!,1952,Elia Kazan,113,Marlon Brando,Psychological Thriller  •  Thriller,7.3
Viva Zapata!,1952,Elia Kazan,113,Jean Peters,Psychological Thriller  •  Thriller,7.3
Viva Zapata!,1952,Elia Kazan,113,Anthony Quinn,Psychological Thriller  •  Thriller,7.3
Le Plaisir,1952,Max Ophüls,97,Claude Dauphin,Comedy Drama  •  Domestic Comedy  •  Romance,7.6
Le Plaisir,1952,Max Ophüls,97,Gaby Morlay,Comedy Drama  •  Domestic Comedy  •  Romance,7.6
Le Plaisir,1952,Max Ophüls,97,Madeleine Renaud,Comedy Drama  •  Domestic Comedy  •  Romance,7.6
